FrameTime (s),SystemTime (UTC),GpsTimeOfWeek (s),Latitude (deg),Longitude (deg),HaeAlt (m),MslAlt (m)
6945.243,2022-08-08 19:59:27,158369,33.8161755,-106.6519431,1498.318,1523.184
6946.242,2022-08-08 19:59:28,158370,33.8161751,-106.6519433,1498.339,1523.204
6947.22,2022-08-08 19:59:29,158371,33.8161752,-106.6519434,1498.369,1523.235
6948.26,2022-08-08 19:59:30,158372,33.8161749,-106.6519433,1498.444,1523.31
6949.241,2022-08-08 19:59:31,158373.001,33.816175,-106.6519434,1498.452,1523.317
6950.25,2022-08-08 19:59:32,158374,33.8161746,-106.6519426,1498.405,1523.271
6951.217,2022-08-08 19:59:33,158375,33.8161742,-106.6519418,1498.376,1523.241
6952.227,2022-08-08 19:59:34,158376,33.8161745,-106.6519416,1498.376,1523.242
6953.22,2022-08-08 19:59:35,158377,33.8161747,-106.6519414,1498.419,1523.285
6954.217,2022-08-08 19:59:36,158378,33.8161752,-106.6519413,1498.486,1523.352
6955.222,2022-08-08 19:59:37,158379,33.8161753,-106.6519409,1498.517,1523.382
6956.24,2022-08-08 19:59:38,158380,33.8161752,-106.6519403,1498.599,1523.465
6957.217,2022-08-08 19:59:39,158381,33.8161754,-106.6519399,1498.595,1523.461
6958.214,2022-08-08 19:59:40,158382,33.8161754,-106.6519391,1498.683,1523.549
6959.24,2022-08-08 19:59:41,158383,33.8161759,-106.6519389,1498.752,1523.618
6960.236,2022-08-08 19:59:42,158384,33.816176,-106.6519384,1498.884,1523.75
6961.211,2022-08-08 19:59:43,158385,33.8161761,-106.6519381,1499.017,1523.882
6962.218,2022-08-08 19:59:44,158386,33.8161763,-106.6519366,1498.929,1523.794
6963.244,2022-08-08 19:59:45,158387,33.8161764,-106.6519362,1499.044,1523.909
6964.24,2022-08-08 19:59:46,158388,33.8161762,-106.6519362,1499.182,1524.047
6965.24,2022-08-08 19:59:47,158389,33.8161765,-106.6519361,1499.238,1524.103
6966.242,2022-08-08 19:59:48,158390,33.8161764,-106.6519357,1499.336,1524.202
6967.238,2022-08-08 19:59:49,158391,33.816177,-106.651936,1499.327,1524.193
6968.237,2022-08-08 19:59:50,158392,33.8161768,-106.6519357,1499.36,1524.226
6969.238,2022-08-08 19:59:51,158393,33.8161766,-106.6519357,1499.479,1524.345
6970.24,2022-08-08 19:59:52,158394,33.8161768,-106.6519359,1499.564,1524.43
6971.225,2022-08-08 19:59:53,158395,33.8161773,-106.6519364,1499.576,1524.442
6972.223,2022-08-08 19:59:54,158396,33.8161774,-106.6519369,1499.659,1524.525
6973.237,2022-08-08 19:59:55,158397,33.8161776,-106.6519375,1499.671,1524.537
6974.241,2022-08-08 19:59:56,158398,33.8161776,-106.6519379,1499.769,1524.635
6975.221,2022-08-08 19:59:57,158399,33.8161778,-106.6519383,1499.817,1524.683
6976.209,2022-08-08 19:59:58,158400,33.8161779,-106.651939,1499.87,1524.735
6977.22,2022-08-08 19:59:59,158401,33.8161784,-106.6519397,1499.894,1524.759
6978.239,2022-08-08 20:00:00,158402,33.8161786,-106.6519399,1499.948,1524.814
6979.241,2022-08-08 20:00:01,158403,33.8161787,-106.6519404,1500.012,1524.877
6980.24,2022-08-08 20:00:02,158404,33.8161788,-106.6519409,1500.044,1524.909
6981.214,2022-08-08 20:00:03,158405,33.8161789,-106.6519414,1500.038,1524.904
6982.214,2022-08-08 20:00:04,158406,33.8161791,-106.651942,1500.046,1524.912
6983.215,2022-08-08 20:00:05,158407,33.8161792,-106.6519421,1500.108,1524.974
6984.238,2022-08-08 20:00:06,158408,33.8161793,-106.6519422,1500.239,1525.105
6985.209,2022-08-08 20:00:07,158409,33.8161796,-106.6519423,1500.316,1525.181
6986.219,2022-08-08 20:00:08,158410,33.8161798,-106.651942,1500.382,1525.248
6987.237,2022-08-08 20:00:09,158411,33.8161802,-106.6519422,1500.378,1525.244
6988.239,2022-08-08 20:00:10,158412,33.8161804,-106.651942,1500.415,1525.281
6989.238,2022-08-08 20:00:11,158413,33.8161809,-106.6519414,1500.473,1525.338
6990.217,2022-08-08 20:00:12,158414,33.8161815,-106.651941,1500.47,1525.336
6991.214,2022-08-08 20:00:13,158415,33.8161821,-106.6519407,1500.502,1525.368
6992.216,2022-08-08 20:00:14,158416,33.8161826,-106.6519399,1500.553,1525.419
6993.218,2022-08-08 20:00:15,158417,33.8161824,-106.651939,1500.631,1525.497
6994.223,2022-08-08 20:00:16,158418,33.8161826,-106.6519385,1500.71,1525.576
6995.241,2022-08-08 20:00:17,158419,33.8161828,-106.6519387,1500.792,1525.658
6996.245,2022-08-08 20:00:18,158420,33.816183,-106.6519387,1500.849,1525.715
6997.252,2022-08-08 20:00:19,158421,33.8161834,-106.6519389,1500.862,1525.728
6998.266,2022-08-08 20:00:20,158422,33.8161836,-106.6519389,1500.822,1525.687
6999.233,2022-08-08 20:00:21,158423,33.8161839,-106.6519389,1500.833,1525.699
7000.25,2022-08-08 20:00:22,158424,33.816184,-106.651939,1500.847,1525.713
7001.253,2022-08-08 20:00:23,158425,33.8161842,-106.6519391,1500.842,1525.708
7002.254,2022-08-08 20:00:24,158426,33.8161844,-106.6519392,1500.857,1525.723
7003.252,2022-08-08 20:00:25,158427,33.8161845,-106.6519391,1500.948,1525.814
7004.236,2022-08-08 20:00:26,158428,33.8161847,-106.6519391,1500.984,1525.85
7005.238,2022-08-08 20:00:27,158429,33.816185,-106.6519393,1501.002,1525.868
7006.233,2022-08-08 20:00:28,158430,33.8161853,-106.6519395,1501.063,1525.929
7007.231,2022-08-08 20:00:29,158431,33.8161858,-106.6519398,1501.111,1525.976
7008.298,2022-08-08 20:00:30,158432,33.8161863,-106.6519398,1501.201,1526.066
7009.228,2022-08-08 20:00:31,158433,33.8161869,-106.6519398,1501.235,1526.101
7010.253,2022-08-08 20:00:32,158434,33.8161875,-106.65194,1501.263,1526.128
7011.237,2022-08-08 20:00:33,158435,33.8161879,-106.6519396,1501.308,1526.174
7012.255,2022-08-08 20:00:34,158436,33.8161884,-106.6519391,1501.218,1526.084
7013.253,2022-08-08 20:00:35,158437,33.816189,-106.6519388,1501.126,1525.992
7014.255,2022-08-08 20:00:36,158438,33.8161894,-106.6519383,1501.134,1526
7015.235,2022-08-08 20:00:37,158439,33.8161896,-106.6519376,1501.081,1525.946
7016.253,2022-08-08 20:00:38,158440,33.8161897,-106.6519368,1501.085,1525.951
7017.25,2022-08-08 20:00:39,158441,33.81619,-106.651936,1501.107,1525.973
7018.232,2022-08-08 20:00:40,158442,33.8161899,-106.651935,1501.235,1526.1
7019.238,2022-08-08 20:00:41,158443,33.8161899,-106.6519341,1501.313,1526.179
7020.224,2022-08-08 20:00:42,158444,33.8161903,-106.6519338,1501.419,1526.285
7021.246,2022-08-08 20:00:43,158445,33.8161907,-106.6519337,1501.431,1526.297
7022.257,2022-08-08 20:00:44,158446,33.8161908,-106.6519337,1501.456,1526.322
7023.252,2022-08-08 20:00:45,158447,33.8161907,-106.6519325,1501.151,1526.017
7024.271,2022-08-08 20:00:46,158448,33.816191,-106.6519319,1501.203,1526.068
7025.258,2022-08-08 20:00:47,158449,33.8161913,-106.6519313,1501.089,1525.954
7026.243,2022-08-08 20:00:48,158450,33.8161917,-106.651931,1501.059,1525.924
7027.254,2022-08-08 20:00:49,158451,33.8161918,-106.6519301,1501.019,1525.885
7028.233,2022-08-08 20:00:50,158452,33.8161921,-106.65193,1500.944,1525.809
7029.251,2022-08-08 20:00:51,158453,33.8161925,-106.6519298,1500.9,1525.765
7030.235,2022-08-08 20:00:52,158454,33.8161927,-106.6519296,1500.755,1525.621
7031.239,2022-08-08 20:00:53,158455,33.8161929,-106.6519293,1500.645,1525.511
7032.236,2022-08-08 20:00:54,158456,33.8161933,-106.6519292,1500.603,1525.469
7033.236,2022-08-08 20:00:55,158457,33.8161933,-106.6519292,1500.561,1525.427
7034.227,2022-08-08 20:00:56,158458,33.8161936,-106.6519294,1500.545,1525.41
7035.251,2022-08-08 20:00:57,158459,33.8161935,-106.6519294,1500.5,1525.366
7036.252,2022-08-08 20:00:58,158460,33.816194,-106.6519292,1500.386,1525.251
7037.253,2022-08-08 20:00:59,158461,33.8161942,-106.6519292,1500.439,1525.305
7038.253,2022-08-08 20:01:00,158462,33.8161945,-106.6519288,1500.42,1525.286
7039.23,2022-08-08 20:01:01,158463,33.8161946,-106.6519283,1500.395,1525.261
7040.236,2022-08-08 20:01:02,158464,33.8161947,-106.6519278,1500.359,1525.225
7041.253,2022-08-08 20:01:03,158465,33.8161947,-106.6519272,1500.301,1525.166
7042.265,2022-08-08 20:01:04,158466,33.8161947,-106.6519267,1500.168,1525.034
7043.252,2022-08-08 20:01:05,158467,33.8161946,-106.6519259,1500.033,1524.898
7044.232,2022-08-08 20:01:06,158468,33.8161946,-106.6519256,1499.979,1524.845
7045.255,2022-08-08 20:01:07,158469,33.8161947,-106.6519253,1499.983,1524.849
7046.232,2022-08-08 20:01:08,158470,33.8161948,-106.6519246,1499.879,1524.745
7047.253,2022-08-08 20:01:09,158471,33.8161947,-106.6519239,1499.829,1524.695
7048.254,2022-08-08 20:01:10,158472,33.8161947,-106.6519237,1499.902,1524.768
7049.254,2022-08-08 20:01:11,158473,33.8161947,-106.6519236,1499.952,1524.818
7050.254,2022-08-08 20:01:12,158474,33.8161948,-106.6519236,1499.991,1524.857
7051.227,2022-08-08 20:01:13,158475,33.8161952,-106.6519238,1499.994,1524.86
7052.255,2022-08-08 20:01:14,158476,33.8161954,-106.6519241,1500.01,1524.876
7053.245,2022-08-08 20:01:15,158477,33.8161957,-106.6519243,1499.968,1524.834
7054.224,2022-08-08 20:01:16,158478,33.816196,-106.6519243,1499.937,1524.803
7055.24,2022-08-08 20:01:17,158479,33.8161964,-106.6519241,1499.835,1524.7
7056.224,2022-08-08 20:01:18,158480,33.8161966,-106.6519234,1499.794,1524.659
7057.237,2022-08-08 20:01:19,158481.001,33.8161969,-106.6519228,1499.79,1524.656
7058.24,2022-08-08 20:01:20,158482,33.8161974,-106.6519223,1499.74,1524.606
7059.214,2022-08-08 20:01:21,158483,33.8161978,-106.6519218,1499.716,1524.582
7060.222,2022-08-08 20:01:22,158484,33.8161985,-106.6519212,1499.597,1524.462
7061.241,2022-08-08 20:01:23,158485,33.8161991,-106.6519208,1499.452,1524.318
7062.237,2022-08-08 20:01:24,158486,33.8161996,-106.6519202,1499.296,1524.161
7063.214,2022-08-08 20:01:25,158487,33.8162001,-106.6519198,1499.196,1524.062
7064.207,2022-08-08 20:01:26,158488,33.8162003,-106.6519195,1499.234,1524.099
7065.247,2022-08-08 20:01:27,158489,33.8162005,-106.6519192,1499.219,1524.084
7066.25,2022-08-08 20:01:28,158490,33.8162011,-106.6519191,1499.142,1524.008
7067.244,2022-08-08 20:01:29,158491,33.8162013,-106.6519186,1499.077,1523.943
7068.229,2022-08-08 20:01:30,158492,33.8162014,-106.6519183,1499.087,1523.953
7069.255,2022-08-08 20:01:31,158493,33.8162017,-106.651918,1499.156,1524.021
7070.227,2022-08-08 20:01:32,158494,33.816202,-106.6519179,1499.043,1523.909
7071.233,2022-08-08 20:01:33,158495,33.8162022,-106.6519175,1498.967,1523.833
7072.255,2022-08-08 20:01:34,158496,33.8162026,-106.6519171,1498.946,1523.811
7073.251,2022-08-08 20:01:35,158497,33.8162032,-106.6519173,1498.908,1523.774
7074.252,2022-08-08 20:01:36,158498,33.8162036,-106.6519176,1498.852,1523.718
7075.231,2022-08-08 20:01:37,158499,33.8162041,-106.6519179,1498.91,1523.776
7076.25,2022-08-08 20:01:38,158500,33.8162046,-106.6519182,1498.864,1523.73
7077.232,2022-08-08 20:01:39,158501,33.8162049,-106.6519185,1498.931,1523.797
7078.227,2022-08-08 20:01:40,158502,33.8162051,-106.6519183,1498.969,1523.835
7079.273,2022-08-08 20:01:41,158503,33.8162056,-106.6519185,1498.86,1523.725
7080.22,2022-08-08 20:01:42,158504,33.8162059,-106.6519189,1498.813,1523.679
7081.252,2022-08-08 20:01:43,158505,33.8162063,-106.6519195,1498.662,1523.527
7082.233,2022-08-08 20:01:44,158506,33.8162067,-106.6519197,1498.59,1523.455
7083.245,2022-08-08 20:01:45,158507,33.8162071,-106.6519197,1498.518,1523.384
7084.25,2022-08-08 20:01:46,158508,33.8162075,-106.6519197,1498.313,1523.178
7085.226,2022-08-08 20:01:47,158509,33.8162081,-106.6519199,1498.155,1523.021
7086.245,2022-08-08 20:01:48,158510,33.8162087,-106.6519202,1497.995,1522.86
7087.231,2022-08-08 20:01:49,158511,33.8162092,-106.6519204,1497.852,1522.717
7088.252,2022-08-08 20:01:50,158512,33.8162096,-106.6519209,1497.735,1522.6
7089.234,2022-08-08 20:01:51,158513,33.8162099,-106.651921,1497.677,1522.543
7090.227,2022-08-08 20:01:52,158514,33.8162106,-106.6519212,1497.721,1522.587
7091.232,2022-08-08 20:01:53,158515,33.8162111,-106.6519218,1497.83,1522.696
7092.23,2022-08-08 20:01:54,158516,33.8162118,-106.6519222,1497.83,1522.695
7093.228,2022-08-08 20:01:55,158517,33.8162128,-106.6519226,1497.814,1522.679
7094.253,2022-08-08 20:01:56,158518,33.8162135,-106.6519232,1497.763,1522.629
7095.225,2022-08-08 20:01:57,158519,33.8162141,-106.6519237,1497.728,1522.594
7096.254,2022-08-08 20:01:58,158520,33.8162149,-106.6519242,1497.619,1522.485
7097.253,2022-08-08 20:01:59,158521,33.8162157,-106.6519243,1497.488,1522.354
7098.234,2022-08-08 20:02:00,158522,33.8162165,-106.6519248,1497.463,1522.329
7099.254,2022-08-08 20:02:01,158523,33.8162171,-106.6519251,1497.414,1522.28
7100.252,2022-08-08 20:02:02,158524,33.8162179,-106.6519258,1497.535,1522.401
7101.238,2022-08-08 20:02:03,158525,33.8162188,-106.6519265,1497.598,1522.464
7102.232,2022-08-08 20:02:04,158526,33.8162197,-106.6519271,1497.603,1522.469
7103.25,2022-08-08 20:02:05,158527,33.8162209,-106.6519275,1497.582,1522.448
7104.25,2022-08-08 20:02:06,158528,33.8162214,-106.6519278,1497.499,1522.365
7105.234,2022-08-08 20:02:07,158529,33.8162217,-106.6519281,1497.473,1522.339
7106.256,2022-08-08 20:02:08,158530,33.8162213,-106.6519292,1497.686,1522.551
7107.255,2022-08-08 20:02:09,158531,33.8162211,-106.6519301,1497.758,1522.623
7108.233,2022-08-08 20:02:10,158532,33.8162207,-106.6519312,1497.941,1522.806
7109.256,2022-08-08 20:02:11,158533,33.8162204,-106.6519319,1497.97,1522.835
7110.23,2022-08-08 20:02:12,158534,33.8162197,-106.6519328,1498.285,1523.151
7111.224,2022-08-08 20:02:13,158535,33.8162192,-106.6519334,1498.431,1523.297
7112.232,2022-08-08 20:02:14,158536,33.8162191,-106.651934,1498.654,1523.519
7113.238,2022-08-08 20:02:15,158537,33.8162189,-106.6519341,1498.709,1523.574
7114.259,2022-08-08 20:02:16,158538,33.8162184,-106.6519335,1498.579,1523.445
7115.234,2022-08-08 20:02:17,158539,33.8162176,-106.6519333,1498.624,1523.49
7116.246,2022-08-08 20:02:18,158540,33.816217,-106.6519333,1498.666,1523.531
7117.23,2022-08-08 20:02:19,158541,33.8162166,-106.6519331,1498.599,1523.465
7118.23,2022-08-08 20:02:20,158542,33.8162161,-106.6519335,1498.634,1523.5
7119.227,2022-08-08 20:02:21,158543,33.8162158,-106.6519342,1498.738,1523.604
7120.25,2022-08-08 20:02:22,158544,33.8162169,-106.6519342,1498.657,1523.523
7121.238,2022-08-08 20:02:23,158545,33.8162169,-106.6519348,1498.76,1523.626
7122.258,2022-08-08 20:02:24,158546,33.816217,-106.6519358,1499.081,1523.946
7123.253,2022-08-08 20:02:25,158547,33.8162186,-106.6519353,1498.824,1523.69
7124.236,2022-08-08 20:02:26,158548,33.81622,-106.6519356,1498.928,1523.794
7125.248,2022-08-08 20:02:27,158549,33.8162205,-106.6519365,1499.192,1524.057
7126.231,2022-08-08 20:02:28,158550,33.8162212,-106.6519367,1499.294,1524.16
7127.257,2022-08-08 20:02:29,158551,33.8162221,-106.6519366,1499.194,1524.06
7128.23,2022-08-08 20:02:30,158552,33.8162234,-106.6519365,1498.96,1523.826
7129.249,2022-08-08 20:02:31,158553,33.8162245,-106.6519371,1498.949,1523.814
7130.255,2022-08-08 20:02:32,158554,33.8162255,-106.6519373,1498.85,1523.716
7131.237,2022-08-08 20:02:33,158555,33.8162267,-106.6519373,1498.847,1523.712
7132.254,2022-08-08 20:02:34,158556,33.8162281,-106.6519378,1499.088,1523.954
7133.27,2022-08-08 20:02:35,158557,33.8162297,-106.6519387,1499.257,1524.123
7134.236,2022-08-08 20:02:36,158558,33.8162313,-106.6519397,1499.679,1524.545
7135.226,2022-08-08 20:02:37,158559,33.8162318,-106.6519408,1499.94,1524.806
7136.229,2022-08-08 20:02:38,158560,33.8162328,-106.6519415,1500.096,1524.961
7137.247,2022-08-08 20:02:39,158561,33.8162337,-106.6519424,1500.417,1525.283
7138.256,2022-08-08 20:02:40,158562,33.816234,-106.6519431,1500.681,1525.547
7139.257,2022-08-08 20:02:41,158563,33.8162341,-106.6519433,1500.71,1525.575
7140.252,2022-08-08 20:02:42,158564,33.8162342,-106.6519437,1500.863,1525.729
7141.251,2022-08-08 20:02:43,158565,33.8162342,-106.651944,1500.936,1525.801
7142.249,2022-08-08 20:02:44,158566,33.8162341,-106.6519441,1500.989,1525.855
7143.239,2022-08-08 20:02:45,158567,33.8162341,-106.6519446,1501.061,1525.927
7144.255,2022-08-08 20:02:46,158568,33.8162344,-106.6519454,1501.048,1525.914
7145.23,2022-08-08 20:02:47,158569,33.8162344,-106.6519457,1500.949,1525.815
7146.254,2022-08-08 20:02:48,158570,33.8162344,-106.6519456,1500.617,1525.483
7147.229,2022-08-08 20:02:49,158571,33.8162346,-106.6519462,1500.346,1525.212
7148.254,2022-08-08 20:02:50,158572,33.816234,-106.6519466,1500.266,1525.131
7149.24,2022-08-08 20:02:51,158573,33.8162339,-106.6519471,1500.227,1525.092
7150.237,2022-08-08 20:02:52,158574,33.8162337,-106.6519476,1500.008,1524.874
7151.223,2022-08-08 20:02:53,158575,33.8162342,-106.651949,1499.74,1524.606
7152.237,2022-08-08 20:02:54,158576,33.8162347,-106.6519501,1499.553,1524.419
7153.252,2022-08-08 20:02:55,158577,33.8162349,-106.651951,1499.37,1524.236
7154.24,2022-08-08 20:02:56,158578,33.8162349,-106.6519521,1499.045,1523.911
7155.235,2022-08-08 20:02:57,158579,33.8162351,-106.6519532,1498.878,1523.744
7156.237,2022-08-08 20:02:58,158580,33.8162357,-106.6519547,1498.726,1523.591
7157.212,2022-08-08 20:02:59,158581,33.8162358,-106.6519555,1498.42,1523.286
7158.237,2022-08-08 20:03:00,158582,33.8162353,-106.6519557,1498.188,1523.054
7159.221,2022-08-08 20:03:01,158583,33.8162354,-106.6519561,1497.986,1522.852
7160.221,2022-08-08 20:03:02,158584,33.8162354,-106.6519567,1497.711,1522.577
7161.226,2022-08-08 20:03:03,158585,33.8162351,-106.6519572,1497.533,1522.399
7162.254,2022-08-08 20:03:04,158586,33.8162348,-106.6519577,1497.234,1522.099
7163.23,2022-08-08 20:03:05,158587,33.8162347,-106.6519582,1496.876,1521.742
7164.237,2022-08-08 20:03:06,158588,33.8162347,-106.6519589,1496.606,1521.472
7165.23,2022-08-08 20:03:07,158589,33.816234,-106.6519593,1496.235,1521.101
7166.265,2022-08-08 20:03:08,158590.001,33.8162332,-106.6519592,1495.757,1520.623
7167.227,2022-08-08 20:03:09,158591,33.816233,-106.6519601,1495.419,1520.284
7168.225,2022-08-08 20:03:10,158592,33.8162323,-106.6519604,1495.103,1519.969
7169.223,2022-08-08 20:03:11,158593,33.8162319,-106.6519609,1494.787,1519.653
7170.251,2022-08-08 20:03:12,158594,33.8162321,-106.6519617,1494.481,1519.347
7171.257,2022-08-08 20:03:13,158595,33.8162321,-106.6519624,1494.252,1519.118
7172.224,2022-08-08 20:03:14,158596,33.8162321,-106.651963,1494.027,1518.892
7173.248,2022-08-08 20:03:15,158597,33.816232,-106.651963,1493.696,1518.562
7174.254,2022-08-08 20:03:16,158598,33.8162318,-106.651963,1493.438,1518.304
7175.237,2022-08-08 20:03:17,158599,33.8162316,-106.6519634,1493.235,1518.101
7176.231,2022-08-08 20:03:18,158600,33.8162318,-106.6519639,1492.992,1517.857
7177.238,2022-08-08 20:03:19,158601,33.8162315,-106.6519638,1492.649,1517.514
7178.237,2022-08-08 20:03:20,158602,33.8162313,-106.6519639,1492.46,1517.325
7179.248,2022-08-08 20:03:21,158603,33.8162313,-106.6519643,1492.361,1517.226
7180.226,2022-08-08 20:03:22,158604,33.816231,-106.6519644,1492.218,1517.083
7181.234,2022-08-08 20:03:23,158605,33.8162317,-106.6519654,1492.157,1517.022
7182.253,2022-08-08 20:03:24,158606,33.8162324,-106.6519661,1492.076,1516.942
7183.24,2022-08-08 20:03:25,158607,33.8162331,-106.6519671,1492.053,1516.919
7184.254,2022-08-08 20:03:26,158608,33.8162339,-106.6519693,1492.096,1516.962
7185.262,2022-08-08 20:03:27,158609,33.816234,-106.6519701,1491.933,1516.799
7186.259,2022-08-08 20:03:28,158610,33.8162345,-106.651971,1491.85,1516.715
7187.24,2022-08-08 20:03:29,158611,33.8162356,-106.6519725,1491.764,1516.629
7188.255,2022-08-08 20:03:30,158612,33.8162356,-106.6519727,1491.609,1516.475
7189.255,2022-08-08 20:03:31,158613,33.8162358,-106.651973,1491.565,1516.431
7190.252,2022-08-08 20:03:32,158614,33.8162365,-106.6519737,1491.537,1516.402
7191.23,2022-08-08 20:03:33,158615,33.8162372,-106.651974,1491.442,1516.308
7192.252,2022-08-08 20:03:34,158616,33.8162382,-106.6519763,1491.735,1516.6
7193.255,2022-08-08 20:03:35,158617,33.8162378,-106.6519764,1491.538,1516.404
7194.232,2022-08-08 20:03:36,158618,33.8162378,-106.6519764,1491.326,1516.192
7195.256,2022-08-08 20:03:37,158619,33.8162371,-106.6519759,1491.066,1515.932
7196.256,2022-08-08 20:03:38,158620,33.8162369,-106.6519757,1490.8,1515.665
7197.249,2022-08-08 20:03:39,158621,33.8162367,-106.6519758,1490.547,1515.413
7198.254,2022-08-08 20:03:40,158622,33.816236,-106.6519754,1490.43,1515.296
7199.233,2022-08-08 20:03:41,158623,33.8162349,-106.6519739,1490.41,1515.275
7200.255,2022-08-08 20:03:42,158624,33.8162341,-106.6519729,1490.366,1515.232
